IP ADDRESS	PORT	COUNTRY	PROTOCOLS	ANONYMITY	ORG & ASN	SPEED	UPTIME	RESPONSE	GOOGLE	LATENCY	UPDATED
6.44.250.95	65253	TH	Http	Elite(HIA)		Slow	27%	0ms	FALSE	42ms	0mins
74.173.4.253	62654	TF	Socks4	Anonymous(ANM)		Medium	16%	0ms	FALSE	37ms	0mins
110.118.202.208	59095	KZ	Http	Elite(HIA)		Slow	13%	0ms	FALSE	73ms	0mins
43.106.9.149	40894	PK	Https	Elite(HIA)		Slow	95%	0ms	FALSE	74ms	0mins
5.185.120.251	2071	KN	Socks5	Transparent(NOA)		Fast	66%	0ms	FALSE	16ms	0mins
251.219.255.63	31587	PT	Https	Elite(HIA)		Slow	89%	0ms	FALSE	53ms	0mins
241.14.246.160	28473	VG	Socks5	Anonymous(ANM)		Medium	89%	0ms	FALSE	69ms	0mins
163.254.3.0	22535	TZ	Socks4	Anonymous(ANM)		Medium	9%	0ms	FALSE	92ms	0mins
192.118.64.60	43319	XK	Socks5	Elite(HIA)		Slow	90%	0ms	FALSE	29ms	0mins
56.146.2.221	34217	GL	Http	Transparent(NOA)		Fast	68%	0ms	FALSE	35ms	0mins
243.7.96.251	34728	NL	Socks5	Elite(HIA)		Slow	34%	0ms	FALSE	17ms	0mins
4.212.4.9	34657	SA	Http	Elite(HIA)		Slow	20%	0ms	FALSE	91ms	0mins
77.252.60.244	48162	VU	Https	Elite(HIA)		Slow	9%	0ms	FALSE	53ms	0mins
135.6.255.255	15482	TV	Socks5	Anonymous(ANM)		Medium	29%	0ms	FALSE	8ms	0mins
70.5.255.207	61137	TZ	Socks5	Anonymous(ANM)		Medium	97%	0ms	FALSE	44ms	0mins
252.7.9.229	32449	PA	Socks5	Transparent(NOA)		Fast	90%	0ms	FALSE	76ms	0mins
6.254.225.164	31124	GH	Https	Anonymous(ANM)		Medium	31%	0ms	FALSE	73ms	0mins
132.2.249.172	48109	PH	Socks5	Elite(HIA)		Slow	93%	0ms	FALSE	14ms	0mins
201.91.177.177	59229	BN	Https	Anonymous(ANM)		Medium	73%	0ms	FALSE	95ms	0mins
251.28.252.253	51811	EE	Http	Anonymous(ANM)		Medium	71%	0ms	FALSE	11ms	0mins
151.252.214.25	4954	GQ	Http	Transparent(NOA)		Fast	63%	0ms	FALSE	93ms	0mins
252.111.68.254	58341	BY	Socks5	Elite(HIA)		Slow	56%	0ms	FALSE	88ms	0mins
5.234.126.250	27939	MY	Http	Anonymous(ANM)		Medium	95%	0ms	FALSE	31ms	0mins
0.181.27.182	33578	DK	Socks4	Anonymous(ANM)		Medium	31%	0ms	FALSE	67ms	0mins
209.3.205.194	28461	TO	Socks5	Anonymous(ANM)		Medium	11%	0ms	FALSE	29ms	0mins
8.250.1.235	9492	ST	Https	Anonymous(ANM)		Medium	14%	0ms	FALSE	5ms	0mins
230.5.190.31	56654	NZ	Socks4	Elite(HIA)		Slow	61%	0ms	FALSE	9ms	0mins
78.210.116.228	52623	PR	Socks4	Anonymous(ANM)		Medium	19%	0ms	FALSE	10ms	0mins
227.252.92.173	25500	PH	Socks5	Anonymous(ANM)		Medium	14%	0ms	FALSE	2ms	0mins
250.9.36.6	21733	GR	Https	Anonymous(ANM)		Medium	59%	0ms	FALSE	44ms	0mins
211.32.252.218	49577	AT	Https	Transparent(NOA)		Fast	57%	0ms	FALSE	55ms	0mins
84.80.190.37	30230	GT	Http	Transparent(NOA)		Fast	6%	0ms	FALSE	60ms	0mins
253.5.209.9	46753	GW	Socks5	Elite(HIA)		Slow	70%	0ms	FALSE	1ms	0mins
209.35.251.136	30018	LR	Socks4	Anonymous(ANM)		Medium	18%	0ms	FALSE	33ms	0mins
250.8.254.204	47362	BZ	Socks4	Elite(HIA)		Slow	36%	0ms	FALSE	7ms	0mins
81.132.1.26	47269	GY	Socks5	Anonymous(ANM)		Medium	78%	0ms	FALSE	91ms	0mins
8.113.1.88	36730	TT	Socks4	Transparent(NOA)		Fast	84%	0ms	FALSE	96ms	0mins
6.251.214.1	44905	NE	Https	Transparent(NOA)		Fast	31%	0ms	FALSE	82ms	0mins
128.250.46.251	3327	SD	Https	Elite(HIA)		Slow	73%	0ms	FALSE	12ms	0mins
195.5.113.150	17885	SM	Socks5	Transparent(NOA)		Fast	42%	0ms	FALSE	2ms	0mins
250.20.6.253	47508	FR	Socks4	Anonymous(ANM)		Medium	70%	0ms	FALSE	8ms	0mins
137.33.227.212	40488	NC	Socks5	Anonymous(ANM)		Medium	66%	0ms	FALSE	28ms	0mins
38.203.110.215	54018	KN	Socks4	Anonymous(ANM)		Medium	91%	0ms	FALSE	87ms	0mins
209.251.113.78	12951	MA	Socks4	Anonymous(ANM)		Medium	83%	0ms	FALSE	28ms	0mins
224.8.101.72	29484	TT	Socks4	Elite(HIA)		Slow	3%	0ms	FALSE	37ms	0mins
210.22.54.95	38063	DJ	Socks5	Transparent(NOA)		Fast	19%	0ms	FALSE	83ms	0mins
46.58.46.187	16767	PT	Socks5	Transparent(NOA)		Fast	36%	0ms	FALSE	40ms	0mins
97.125.200.251	30458	PF	Https	Transparent(NOA)		Fast	28%	0ms	FALSE	85ms	0mins
165.146.252.85	59282	JP	Socks5	Transparent(NOA)		Fast	57%	0ms	FALSE	3ms	0mins
108.253.87.128	56476	CC	Socks4	Transparent(NOA)		Fast	52%	0ms	FALSE	89ms	0mins
3.5.252.7	7103	PK	Https	Transparent(NOA)		Fast	48%	0ms	FALSE	43ms	0mins
132.5.250.14	56582	MY	Socks5	Anonymous(ANM)		Medium	72%	0ms	FALSE	29ms	0mins
5.251.134.253	19261	AR	Https	Elite(HIA)		Slow	97%	0ms	FALSE	19ms	0mins
210.252.194.5	3885	SJ	Http	Transparent(NOA)		Fast	37%	0ms	FALSE	13ms	0mins
2.231.40.251	29451	LY	Http	Elite(HIA)		Slow	6%	0ms	FALSE	91ms	0mins
138.173.241.241	17460	SB	Https	Anonymous(ANM)		Medium	90%	0ms	FALSE	98ms	0mins
2.253.227.217	50060	BM	Socks4	Transparent(NOA)		Fast	6%	0ms	FALSE	93ms	0mins
255.204.1.7	20869	NP	Https	Anonymous(ANM)		Medium	44%	0ms	FALSE	50ms	0mins
3.25.250.9	54748	CZ	Socks5	Elite(HIA)		Slow	3%	0ms	FALSE	43ms	0mins
189.28.107.111	12206	SN	Http	Anonymous(ANM)		Medium	99%	0ms	FALSE	53ms	0mins
116.194.246.113	41949	IS	Https	Anonymous(ANM)		Medium	10%	0ms	FALSE	61ms	0mins
251.7.4.139	21034	RW	Https	Anonymous(ANM)		Medium	97%	0ms	FALSE	36ms	0mins
255.253.255.253	65100	AW	Http	Transparent(NOA)		Fast	9%	0ms	FALSE	13ms	0mins
73.234.22.202	28750	LI	Https	Transparent(NOA)		Fast	47%	0ms	FALSE	14ms	0mins
5.118.253.4	61968	MW	Https	Transparent(NOA)		Fast	79%	0ms	FALSE	20ms	0mins
123.255.212.91	48195	GU	Http	Anonymous(ANM)		Medium	91%	0ms	FALSE	75ms	0mins
77.255.216.103	64195	GP	Socks5	Anonymous(ANM)		Medium	51%	0ms	FALSE	22ms	0mins
5.252.22.84	14922	MT	Http	Anonymous(ANM)		Medium	62%	0ms	FALSE	71ms	0mins
253.252.182.254	56549	GN	Socks4	Transparent(NOA)		Fast	6%	0ms	FALSE	76ms	0mins
250.3.6.8	32684	UA	Socks4	Transparent(NOA)		Fast	51%	0ms	FALSE	67ms	0mins
8.143.223.186	10398	CO	Socks5	Elite(HIA)		Slow	49%	0ms	FALSE	50ms	0mins
60.55.250.251	48357	JE	Socks5	Anonymous(ANM)		Medium	12%	0ms	FALSE	33ms	0mins
251.61.6.9	21340	SK	Socks4	Elite(HIA)		Slow	4%	0ms	FALSE	34ms	0mins
5.230.22.89	13465	SC	Socks5	Transparent(NOA)		Fast	96%	0ms	FALSE	66ms	0mins
246.8.111.10	56837	PT	Http	Elite(HIA)		Slow	30%	0ms	FALSE	48ms	0mins
222.252.251.254	51777	SK	Socks5	Anonymous(ANM)		Medium	93%	0ms	FALSE	3ms	0mins
240.25.189.213	48658	RS	Https	Anonymous(ANM)		Medium	25%	0ms	FALSE	1ms	0mins
3.225.252.101	28227	VU	Socks5	Elite(HIA)		Slow	66%	0ms	FALSE	97ms	0mins
2.23.55.84	19260	GP	Socks4	Anonymous(ANM)		Medium	23%	0ms	FALSE	28ms	0mins
254.80.147.13	1753	BO	Http	Elite(HIA)		Slow	90%	0ms	FALSE	45ms	0mins
149.219.230.218	31986	GG	Http	Anonymous(ANM)		Medium	88%	0ms	FALSE	23ms	0mins
2.124.45.251	43172	TH	Socks5	Anonymous(ANM)		Medium	32%	0ms	FALSE	61ms	0mins
4.183.212.254	46352	DJ	Https	Elite(HIA)		Slow	3%	0ms	FALSE	40ms	0mins
63.221.220.0	55449	PE	Https	Anonymous(ANM)		Medium	80%	0ms	FALSE	86ms	0mins
216.220.4.201	27694	SL	Https	Anonymous(ANM)		Medium	81%	0ms	FALSE	52ms	0mins
255.1.205.235	46080	KI	Https	Transparent(NOA)		Fast	12%	0ms	FALSE	57ms	0mins
1.250.5.232	34531	KG	Http	Transparent(NOA)		Fast	4%	0ms	FALSE	43ms	0mins
57.121.227.85	2223	LS	Https	Elite(HIA)		Slow	19%	0ms	FALSE	56ms	0mins
163.9.241.253	11118	SY	Socks4	Transparent(NOA)		Fast	27%	0ms	FALSE	32ms	0mins
224.252.18.6	31976	IL	Http	Elite(HIA)		Slow	36%	0ms	FALSE	97ms	0mins
1.178.143.33	19746	NE	Socks4	Transparent(NOA)		Fast	48%	0ms	FALSE	17ms	0mins
132.250.166.5	37042	BT	Socks4	Anonymous(ANM)		Medium	85%	0ms	FALSE	36ms	0mins
144.252.207.206	43282	BW	Socks4	Anonymous(ANM)		Medium	44%	0ms	FALSE	27ms	0mins
255.48.178.231	59873	VN	Socks5	Anonymous(ANM)		Medium	13%	0ms	FALSE	6ms	0mins
183.255.18.0	50032	GH	Socks4	Anonymous(ANM)		Medium	76%	0ms	FALSE	37ms	0mins
160.121.79.183	6570	ML	Socks4	Anonymous(ANM)		Medium	56%	0ms	FALSE	85ms	0mins
208.62.208.216	4426	BW	Socks4	Anonymous(ANM)		Medium	89%	0ms	FALSE	14ms	0mins
254.252.251.66	61508	MD	Socks5	Anonymous(ANM)		Medium	96%	0ms	FALSE	43ms	0mins
187.7.157.253	13529	MQ	Socks4	Transparent(NOA)		Fast	60%	0ms	FALSE	10ms	0mins
31.80.239.253	46808	MK	Https	Transparent(NOA)		Fast	32%	0ms	FALSE	53ms	0mins
139.255.253.252	2144	AU	Http	Transparent(NOA)		Fast	82%	0ms	FALSE	26ms	0mins
127.198.255.122	62709	BY	Socks4	Transparent(NOA)		Fast	97%	0ms	FALSE	34ms	0mins
189.254.254.2	46017	MP	Https	Anonymous(ANM)		Medium	32%	0ms	FALSE	34ms	0mins
210.101.39.251	39050	TZ	Socks5	Transparent(NOA)		Fast	49%	0ms	FALSE	18ms	0mins
7.235.144.234	23928	BZ	Https	Anonymous(ANM)		Medium	54%	0ms	FALSE	17ms	0mins
3.244.56.93	14035	LB	Https	Anonymous(ANM)		Medium	40%	0ms	FALSE	29ms	0mins
255.251.250.247	59160	IS	Http	Anonymous(ANM)		Medium	70%	0ms	FALSE	83ms	0mins
42.255.255.5	48146	IM	Https	Transparent(NOA)		Fast	90%	0ms	FALSE	88ms	0mins
47.15.6.253	24944	SL	Socks4	Anonymous(ANM)		Medium	86%	0ms	FALSE	72ms	0mins
236.252.194.251	1306	MX	Https	Elite(HIA)		Slow	99%	0ms	FALSE	80ms	0mins
4.252.13.78	43083	GF	Socks4	Elite(HIA)		Slow	2%	0ms	FALSE	14ms	0mins
76.7.60.1	21995	NA	Socks4	Elite(HIA)		Slow	37%	0ms	FALSE	28ms	0mins
218.189.254.112	15635	NG	Socks4	Elite(HIA)		Slow	39%	0ms	FALSE	94ms	0mins
74.27.4.36	19840	LK	Socks4	Elite(HIA)		Slow	78%	0ms	FALSE	25ms	0mins
251.252.0.255	64639	GU	Https	Anonymous(ANM)		Medium	75%	0ms	FALSE	37ms	0mins
5.1.250.92	42720	KW	Socks5	Anonymous(ANM)		Medium	97%	0ms	FALSE	91ms	0mins
141.108.8.23	37263	LU	Socks5	Transparent(NOA)		Fast	71%	0ms	FALSE	93ms	0mins
212.65.135.134	65025	CK	Socks4	Anonymous(ANM)		Medium	92%	0ms	FALSE	57ms	0mins
6.225.1.174	27906	BH	Socks4	Anonymous(ANM)		Medium	28%	0ms	FALSE	75ms	0mins
172.175.3.255	12193	SB	Socks5	Anonymous(ANM)		Medium	97%	0ms	FALSE	92ms	0mins
8.250.2.216	47067	CA	Socks4	Anonymous(ANM)		Medium	76%	0ms	FALSE	17ms	0mins
9.253.70.0	2491	CA	Https	Anonymous(ANM)		Medium	25%	0ms	FALSE	50ms	0mins
1.4.63.254	32838	CA	Socks4	Anonymous(ANM)		Medium	87%	0ms	FALSE	14ms	0mins
251.255.56.201	26042	AO	Http	Transparent(NOA)		Fast	96%	0ms	FALSE	82ms	0mins
53.239.16.22	65220	BR	Socks4	Elite(HIA)		Slow	66%	0ms	FALSE	3ms	0mins
251.7.171.16	28215	BO	Https	Anonymous(ANM)		Medium	41%	0ms	FALSE	89ms	0mins
75.80.207.251	59695	TK	Socks4	Transparent(NOA)		Fast	51%	0ms	FALSE	37ms	0mins
3.6.255.211	65003	PA	Socks4	Elite(HIA)		Slow	73%	0ms	FALSE	11ms	0mins
238.255.25.45	36643	CF	Socks4	Anonymous(ANM)		Medium	71%	0ms	FALSE	52ms	0mins
252.123.59.253	24322	WF	Https	Anonymous(ANM)		Medium	7%	0ms	FALSE	89ms	0mins
251.4.1.60	10536	MX	Https	Anonymous(ANM)		Medium	57%	0ms	FALSE	43ms	0mins
67.203.29.55	13785	LY	Https	Transparent(NOA)		Fast	89%	0ms	FALSE	22ms	0mins
19.250.0.6	27530	JM	Socks4	Transparent(NOA)		Fast	94%	0ms	FALSE	87ms	0mins
248.243.243.179	57212	AN	Socks5	Transparent(NOA)		Fast	92%	0ms	FALSE	25ms	0mins
159.105.5.252	14137	BD	Socks4	Anonymous(ANM)		Medium	74%	0ms	FALSE	24ms	0mins
252.224.235.73	44393	PS	Socks4	Anonymous(ANM)		Medium	76%	0ms	FALSE	7ms	0mins
126.200.0.165	60548	CU	Https	Anonymous(ANM)		Medium	90%	0ms	FALSE	84ms	0mins
17.219.252.1	25535	KH	Socks4	Transparent(NOA)		Fast	85%	0ms	FALSE	81ms	0mins
115.40.70.154	24584	MP	Http	Anonymous(ANM)		Medium	16%	0ms	FALSE	73ms	0mins
185.91.2.56	33417	SH	Socks4	Transparent(NOA)		Fast	78%	0ms	FALSE	65ms	0mins
150.7.251.255	14016	NA	Socks4	Anonymous(ANM)		Medium	73%	0ms	FALSE	86ms	0mins
252.69.142.216	25929	YE	Socks5	Anonymous(ANM)		Medium	25%	0ms	FALSE	83ms	0mins
230.3.12.251	65165	AZ	Socks4	Anonymous(ANM)		Medium	67%	0ms	FALSE	22ms	0mins
220.23.232.255	64024	QA	Socks5	Anonymous(ANM)		Medium	76%	0ms	FALSE	21ms	0mins
254.113.196.210	13510	BO	Http	Elite(HIA)		Slow	2%	0ms	FALSE	29ms	0mins
28.254.5.251	39484	ZA	Socks5	Anonymous(ANM)		Medium	79%	0ms	FALSE	75ms	0mins
91.209.223.198	44039	SV	Https	Elite(HIA)		Slow	60%	0ms	FALSE	76ms	0mins
57.28.215.66	21595	CV	Https	Anonymous(ANM)		Medium	49%	0ms	FALSE	87ms	0mins
252.253.254.241	27005	CK	Socks4	Elite(HIA)		Slow	47%	0ms	FALSE	14ms	0mins
252.226.239.148	59420	SB	Socks4	Transparent(NOA)		Fast	50%	0ms	FALSE	8ms	0mins
96.2.86.94	45294	BZ	Https	Elite(HIA)		Slow	78%	0ms	FALSE	75ms	0mins
97.5.250.6	63763	TO	Socks5	Elite(HIA)		Slow	67%	0ms	FALSE	8ms	0mins
85.255.1.5	9471	TH	Http	Anonymous(ANM)		Medium	76%	0ms	FALSE	2ms	0mins
126.208.3.5	35075	CI	Https	Anonymous(ANM)		Medium	75%	0ms	FALSE	33ms	0mins
204.45.19.210	4033	GR	Socks4	Anonymous(ANM)		Medium	44%	0ms	FALSE	96ms	0mins
213.51.214.238	27167	BT	Socks5	Elite(HIA)		Slow	45%	0ms	FALSE	37ms	0mins
202.254.125.150	14169	BH	Http	Transparent(NOA)		Fast	51%	0ms	FALSE	2ms	0mins
79.255.139.6	15455	RO	Https	Elite(HIA)		Slow	66%	0ms	FALSE	93ms	0mins
212.120.94.240	42350	FO	Http	Elite(HIA)		Slow	95%	0ms	FALSE	2ms	0mins
226.6.252.194	53028	TL	Socks4	Transparent(NOA)		Fast	37%	0ms	FALSE	78ms	0mins
7.5.4.1	11045	SG	Socks4	Anonymous(ANM)		Medium	39%	0ms	FALSE	71ms	0mins
194.251.3.82	31922	KP	Http	Elite(HIA)		Slow	2%	0ms	FALSE	89ms	0mins
148.220.210.254	54525	UZ	Socks5	Anonymous(ANM)		Medium	3%	0ms	FALSE	45ms	0mins
214.253.143.3	20410	NG	Socks4	Anonymous(ANM)		Medium	8%	0ms	FALSE	46ms	0mins
241.48.8.250	10756	AZ	Socks5	Transparent(NOA)		Fast	67%	0ms	FALSE	13ms	0mins
41.3.6.217	11991	GF	Http	Elite(HIA)		Slow	71%	0ms	FALSE	73ms	0mins
76.253.154.233	43415	NE	Socks5	Elite(HIA)		Slow	85%	0ms	FALSE	8ms	0mins
176.133.255.6	38207	LK	Socks5	Anonymous(ANM)		Medium	94%	0ms	FALSE	14ms	0mins
248.250.116.250	3844	IL	Socks5	Anonymous(ANM)		Medium	67%	0ms	FALSE	3ms	0mins
62.100.253.56	61830	GN	Http	Anonymous(ANM)		Medium	4%	0ms	FALSE	37ms	0mins
251.8.0.252	59930	TW	Socks4	Transparent(NOA)		Fast	83%	0ms	FALSE	47ms	0mins
24.1.250.251	14213	SS	Https	Anonymous(ANM)		Medium	12%	0ms	FALSE	96ms	0mins
251.14.7.250	18908	LR	Https	Transparent(NOA)		Fast	48%	0ms	FALSE	73ms	0mins
251.143.88.10	58238	AS	Https	Anonymous(ANM)		Medium	84%	0ms	FALSE	62ms	0mins
1.76.9.37	33648	VC	Https	Anonymous(ANM)		Medium	92%	0ms	FALSE	27ms	0mins
138.234.62.209	40436	CW	Https	Anonymous(ANM)		Medium	95%	0ms	FALSE	34ms	0mins
241.243.84.252	62664	ML	Socks5	Elite(HIA)		Slow	20%	0ms	FALSE	17ms	0mins
251.0.204.122	22265	WF	Socks5	Elite(HIA)		Slow	23%	0ms	FALSE	80ms	0mins
252.250.9.88	28032	JP	Https	Anonymous(ANM)		Medium	76%	0ms	FALSE	34ms	0mins
249.252.254.9	19512	AT	Socks5	Anonymous(ANM)		Medium	82%	0ms	FALSE	46ms	0mins
253.255.230.251	15480	PM	Https	Elite(HIA)		Slow	88%	0ms	FALSE	40ms	0mins
233.7.223.83	31439	SG	Socks5	Elite(HIA)		Slow	98%	0ms	FALSE	9ms	0mins
169.251.9.14	6253	RS	Socks5	Anonymous(ANM)		Medium	89%	0ms	FALSE	33ms	0mins
211.253.233.222	4787	FI	Socks5	Transparent(NOA)		Fast	17%	0ms	FALSE	56ms	0mins
164.251.223.146	34845	LI	Socks5	Anonymous(ANM)		Medium	44%	0ms	FALSE	29ms	0mins
255.233.145.1	1622	GS	Https	Transparent(NOA)		Fast	26%	0ms	FALSE	86ms	0mins
89.200.251.252	12549	AQ	Socks5	Anonymous(ANM)		Medium	46%	0ms	FALSE	23ms	0mins
250.150.220.4	17636	MO	Socks4	Elite(HIA)		Slow	72%	0ms	FALSE	92ms	0mins
252.216.5.157	4542	TK	Https	Transparent(NOA)		Fast	85%	0ms	FALSE	89ms	0mins
20.250.0.6	11417	PW	Socks4	Elite(HIA)		Slow	95%	0ms	FALSE	65ms	0mins
250.226.230.214	39709	XK	Https	Transparent(NOA)		Fast	76%	0ms	FALSE	84ms	0mins
250.3.5.254	14842	PM	Http	Transparent(NOA)		Fast	80%	0ms	FALSE	21ms	0mins
254.30.32.8	27793	MK	Http	Transparent(NOA)		Fast	8%	0ms	FALSE	96ms	0mins
94.79.2.27	19461	NG	Https	Anonymous(ANM)		Medium	77%	0ms	FALSE	44ms	0mins
9.161.255.201	30725	MS	Http	Anonymous(ANM)		Medium	50%	0ms	FALSE	20ms	0mins
11.38.252.226	53081	ME	Socks5	Anonymous(ANM)		Medium	11%	0ms	FALSE	14ms	0mins
125.254.250.132	35463	GE	Http	Anonymous(ANM)		Medium	32%	0ms	FALSE	21ms	0mins
25.132.180.251	53216	TN	Socks4	Anonymous(ANM)		Medium	67%	0ms	FALSE	31ms	0mins
51.46.252.6	22317	NZ	Https	Elite(HIA)		Slow	9%	0ms	FALSE	46ms	0mins
2.77.7.200	43715	BR	Https	Anonymous(ANM)		Medium	98%	0ms	FALSE	76ms	0mins
212.95.207.8	18774	ET	Socks4	Anonymous(ANM)		Medium	35%	0ms	FALSE	74ms	0mins
37.16.95.4	19779	BW	Socks4	Anonymous(ANM)		Medium	47%	0ms	FALSE	77ms	0mins
242.253.3.99	47457	TC	Https	Anonymous(ANM)		Medium	90%	0ms	FALSE	18ms	0mins
250.5.0.11	59395	PM	Https	Elite(HIA)		Slow	97%	0ms	FALSE	75ms	0mins
248.29.106.36	48737	VA	Socks4	Anonymous(ANM)		Medium	82%	0ms	FALSE	94ms	0mins
45.15.255.200	9763	KW	Socks4	Anonymous(ANM)		Medium	55%	0ms	FALSE	19ms	0mins
23.9.7.240	56495	BW	Socks4	Anonymous(ANM)		Medium	17%	0ms	FALSE	37ms	0mins
241.182.12.245	50217	CX	Https	Elite(HIA)		Slow	47%	0ms	FALSE	76ms	0mins
49.250.11.254	54868	GH	Socks5	Elite(HIA)		Slow	8%	0ms	FALSE	19ms	0mins
254.59.147.226	36277	AI	Socks5	Anonymous(ANM)		Medium	31%	0ms	FALSE	6ms	0mins
7.2.198.8	13572	MN	Https	Anonymous(ANM)		Medium	12%	0ms	FALSE	48ms	0mins
211.124.118.1	2596	SA	Https	Elite(HIA)		Slow	13%	0ms	FALSE	84ms	0mins
82.85.140.235	11469	BL	Socks4	Transparent(NOA)		Fast	88%	0ms	FALSE	8ms	0mins
194.254.4.252	54357	GI	Socks4	Elite(HIA)		Slow	36%	0ms	FALSE	97ms	0mins
0.83.240.99	1409	TV	Http	Transparent(NOA)		Fast	42%	0ms	FALSE	11ms	0mins
252.42.35.198	17967	IQ	Socks4	Anonymous(ANM)		Medium	67%	0ms	FALSE	2ms	0mins
196.228.124.241	3608	CS	Socks5	Anonymous(ANM)		Medium	62%	0ms	FALSE	21ms	0mins
48.85.241.2	36371	NU	Socks4	Transparent(NOA)		Fast	84%	0ms	FALSE	22ms	0mins
253.139.247.7	50672	MO	Socks4	Transparent(NOA)		Fast	45%	0ms	FALSE	29ms	0mins
9.247.43.28	42314	AN	Socks4	Anonymous(ANM)		Medium	65%	0ms	FALSE	52ms	0mins
237.240.7.80	36152	TD	Https	Transparent(NOA)		Fast	84%	0ms	FALSE	76ms	0mins
68.95.223.120	19671	LK	Socks4	Elite(HIA)		Slow	96%	0ms	FALSE	50ms	0mins
75.230.110.1	16575	RO	Https	Elite(HIA)		Slow	21%	0ms	FALSE	35ms	0mins
243.112.60.6	32741	ST	Socks4	Elite(HIA)		Slow	49%	0ms	FALSE	63ms	0mins
2.2.70.179	49946	AE	Socks5	Transparent(NOA)		Fast	7%	0ms	FALSE	1ms	0mins
232.250.163.92	14862	SA	Socks4	Anonymous(ANM)		Medium	5%	0ms	FALSE	56ms	0mins
10.53.153.5	18092	FJ	Https	Anonymous(ANM)		Medium	18%	0ms	FALSE	54ms	0mins
220.73.254.253	22516	RS	Socks4	Anonymous(ANM)		Medium	43%	0ms	FALSE	34ms	0mins
254.53.206.12	10716	CM	Socks5	Transparent(NOA)		Fast	25%	0ms	FALSE	52ms	0mins
252.250.25.101	11783	BE	Https	Transparent(NOA)		Fast	91%	0ms	FALSE	98ms	0mins
1.87.95.193	62963	FR	Socks4	Anonymous(ANM)		Medium	51%	0ms	FALSE	56ms	0mins
251.254.204.103	48610	GN	Https	Anonymous(ANM)		Medium	38%	0ms	FALSE	97ms	0mins
14.2.49.5	58474	GE	Https	Transparent(NOA)		Fast	13%	0ms	FALSE	97ms	0mins
199.254.193.7	51951	EG	Https	Anonymous(ANM)		Medium	7%	0ms	FALSE	54ms	0mins
91.167.140.10	27428	QA	Socks4	Transparent(NOA)		Fast	52%	0ms	FALSE	32ms	0mins
3.252.163.38	22777	CI	Socks4	Elite(HIA)		Slow	47%	0ms	FALSE	25ms	0mins
46.125.58.105	45793	PT	Socks5	Transparent(NOA)		Fast	32%	0ms	FALSE	28ms	0mins
252.96.19.255	38687	EC	Http	Anonymous(ANM)		Medium	81%	0ms	FALSE	46ms	0mins
159.252.41.9	31329	VN	Http	Anonymous(ANM)		Medium	42%	0ms	FALSE	92ms	0mins
251.252.252.57	26924	SV	Https	Transparent(NOA)		Fast	70%	0ms	FALSE	14ms	0mins
5.166.78.70	30460	NF	Https	Anonymous(ANM)		Medium	79%	0ms	FALSE	77ms	0mins
6.252.52.55	11980	SL	Socks5	Anonymous(ANM)		Medium	80%	0ms	FALSE	73ms	0mins
255.253.8.157	45177	RS	Http	Anonymous(ANM)		Medium	92%	0ms	FALSE	82ms	0mins
223.27.228.6	3968	KI	Socks4	Transparent(NOA)		Fast	92%	0ms	FALSE	55ms	0mins
252.214.8.237	6722	SY	Http	Anonymous(ANM)		Medium	53%	0ms	FALSE	60ms	0mins
252.222.6.189	43740	PE	Http	Transparent(NOA)		Fast	72%	0ms	FALSE	86ms	0mins
237.4.175.254	59383	GS	Https	Transparent(NOA)		Fast	89%	0ms	FALSE	36ms	0mins
252.89.250.202	29995	SV	Socks5	Elite(HIA)		Slow	38%	0ms	FALSE	24ms	0mins
85.5.9.254	27947	CD	Socks4	Anonymous(ANM)		Medium	13%	0ms	FALSE	95ms	0mins
165.219.4.253	34553	GN	Http	Transparent(NOA)		Fast	39%	0ms	FALSE	40ms	0mins
25.1.252.133	55296	TT	Socks4	Transparent(NOA)		Fast	52%	0ms	FALSE	52ms	0mins
212.65.251.233	26006	ET	Http	Anonymous(ANM)		Medium	9%	0ms	FALSE	98ms	0mins
41.251.214.8	19891	BS	Socks5	Transparent(NOA)		Fast	43%	0ms	FALSE	97ms	0mins
220.149.137.3	29934	GR	Https	Anonymous(ANM)		Medium	56%	0ms	FALSE	10ms	0mins
93.17.4.4	30119	AQ	Http	Transparent(NOA)		Fast	15%	0ms	FALSE	60ms	0mins
84.116.5.6	23729	BH	Https	Anonymous(ANM)		Medium	33%	0ms	FALSE	29ms	0mins
241.8.8.215	32982	PK	Https	Transparent(NOA)		Fast	66%	0ms	FALSE	95ms	0mins
9.26.65.34	61857	NL	Https	Anonymous(ANM)		Medium	2%	0ms	FALSE	91ms	0mins
6.76.172.250	60244	CG	Socks4	Transparent(NOA)		Fast	94%	0ms	FALSE	21ms	0mins
230.140.255.2	22856	MN	Http	Anonymous(ANM)		Medium	12%	0ms	FALSE	47ms	0mins
33.84.98.4	23491	PR	Socks4	Anonymous(ANM)		Medium	90%	0ms	FALSE	97ms	0mins
145.251.236.176	28252	KZ	Https	Anonymous(ANM)		Medium	13%	0ms	FALSE	22ms	0mins
230.77.80.192	12850	VA	Socks5	Anonymous(ANM)		Medium	46%	0ms	FALSE	69ms	0mins
161.53.88.129	31053	ML	Socks4	Anonymous(ANM)		Medium	79%	0ms	FALSE	79ms	0mins
74.251.255.215	166	BY	Https	Transparent(NOA)		Fast	35%	0ms	FALSE	44ms	0mins
